Y,x
-138.0,6.719048638912634e-06
-137.7237237237237,0.006485054032809903
-137.44744744744744,0.0013892720412009751
-137.17117117117118,0.0041473149303865265
-136.8948948948949,0.004234619219408486
-136.61861861861863,0.0013099595295506716
-136.34234234234233,0.006515449064713391
-136.06606606606607,1.2527274619621471e-06
-135.78978978978978,0.006584702300765029
-135.51351351351352,0.0011718822823471144
-135.23723723723725,0.0043752225573648095
-134.96096096096096,0.003983955492478142
-134.68468468468467,0.0014788470565690337
-134.4084084084084,0.006389221532061307
-134.13213213213214,1.0928906046710502e-05
-133.85585585585585,0.006612617390254324
-133.5795795795796,0.0010592187376610147
-133.3033033033033,0.004471794460573955
-133.02702702702703,0.0038560793804866046
-132.75075075075074,0.0015436614908197624
-132.47447447447448,0.006316739727501085
-132.1981981981982,1.5257581748765883e-05
-131.92192192192192,0.006583132034477854
-131.64564564564563,0.001043782230863055
-131.36936936936937,0.004436272406117045
-131.0930930930931,0.0038568151969214223
-130.8168168168168,0.001495026309787883
-130.54054054054055,0.006306265111394718
-130.26426426426426,8.176791107399746e-06
-129.987987987988,0.00649741454980813
-129.71171171171173,0.0011273279399615264
-129.43543543543544,0.004264352270141728
-129.15915915915917,0.0039887308058371585
-128.88288288288288,0.0013331510419580892
-128.6066066066066,0.006351634816974454
-128.33033033033033,1.0955306638671185e-08
-128.05405405405406,0.006341454085747305
-127.77777777777779,0.0013221746787396604
-127.50150150150151,0.003948097555167746
-127.22522522522522,0.004249852856626452
-126.94894894894894,0.0010701500559037302
-126.67267267267266,0.006429623414707437
-126.3963963963964,1.9474371542481846e-05
-126.12012012012012,0.006085569190895514
-125.84384384384384,0.001649621821223056
-125.56756756756756,0.0034795761544829024
-125.29129129129129,0.004628619822052846
-125.01501501501502,0.0007352781682794989
-124.73873873873875,0.006496005652124603
-124.46246246246247,0.00011490177642200301
-124.18618618618618,0.005686747786688472
-123.9099099099099,0.0021340106314170575
-123.63363363363365,0.00285940070494765
-123.35735735735736,0.005094603110517226
-123.08108108108108,0.0003825567551149956
-122.8048048048048,0.00648187959216115
-122.52852852852853,0.0003523797122534308
-122.25225225225226,0.005096372100785946
-121.97597597597598,0.0027903526585861464
-121.6996996996997,0.0021110869837538326
-121.42342342342343,0.005585714724765948
-121.14714714714714,9.836174761309496e-05
-120.87087087087086,0.006293988373347377
-120.59459459459461,0.0008065765791900867
-120.31831831831832,0.004276877768215738
-120.04204204204204,0.003603743054249633
-119.76576576576576,0.001300459778238359
-119.48948948948949,0.00599540609172564
-119.21321321321321,3.3120773313876455e-06
-118.93693693693695,0.005825572912928983
-118.66066066066067,0.0015386082406894203
-118.38438438438439,0.0032303846942812442
-118.1081081081081,0.004501416536221525
-117.83183183183182,0.0005550222918087918
-117.55555555555557,0.006168321861588264
-117.27927927927928,0.0002385809895286571
-117.003003003003,0.00498637020055072
-116.72672672672672,0.002556303328978883
-116.45045045045045,0.0020380057068005064
-116.17417417417418,0.005325165127099974
-115.8978978978979,7.048720555164953e-05
-115.62162162162163,0.005919235233002913
-115.34534534534535,0.000923912587342101
-115.06906906906906,0.008192678716020672
-114.79279279279278,9.456460925514395e-05
-114.51651651651653,0.007489867285764904
-114.24024024024024,0.0007339712919481285
-113.96396396396396,0.004426442024733174
-113.68768768768768,0.002638695546631954
-113.41141141141141,0.0014254070569885403
-113.13513513513513,0.003593159819061664
-112.85885885885887,7.49823715447913e-05
-112.58258258258259,0.0029335755220176183
-112.30630630630631,0.00018323636293715438
-112.03003003003002,0.0015267528907577717
-111.75375375375374,0.0006137822859734244
-111.47747747747749,0.0004662153730826622
-111.2012012012012,0.000628792242127681
-110.92492492492492,6.703893397765106e-05
-110.64864864864865,0.0003303953493547803
-110.37237237237237,7.76398749464467e-06
-110.0960960960961,9.990371793084002e-05
-109.81981981981983,3.064788856771851e-05
-109.54354354354355,4.077293240116783e-05
-109.26726726726727,0.00016514317776299503
-108.99099099099098,0.00011867342946355035
-108.71471471471473,0.00035190263900715716
-108.43843843843845,0.0005407418430765048
-108.16216216216216,0.00029478672184563487
-107.88588588588588,0.0015343091663961536
-107.6096096096096,1.8860360225961028e-05
-107.33333333333334,0.002658079393838659
-107.05705705705705,0.0003709396872236452
-106.78078078078079,0.0028011860689275323
-106.50450450450451,0.0023477391364312237
-106.22822822822823,0.0014609522863035173
-105.95195195195194,0.005542009024997157
-105.67567567567566,5.1210711861892864e-05
-105.39939939939941,0.0076368253154792745
-105.12312312312312,0.0012117133210837918
-104.84684684684684,0.006349428612871478
-104.57057057057057,0.005980331183174138
-104.29429429429429,0.002397171881253172
-104.01801801801803,0.011631958831444392
-103.74174174174175,6.900770219133758e-08
-103.46546546546547,0.013308227552282626
-103.1891891891892,0.003250136859191508
-102.9129129129129,0.008868510765930548
-102.63663663663665,0.011328553703819685
-102.36036036036037,0.002153821687764873
-102.08408408408408,0.017952553590243486
-101.8078078078078,0.00031428191645847055
-101.53153153153153,0.016882326606562473
-101.25525525525526,0.006764929330089049
-100.97897897897897,0.008613041054991282
-100.70270270270271,0.016828056101550692
-100.42642642642643,0.000933483747125148
-100.15015015015015,0.021447102582638267
-99.87387387387386,0.001699547220037011
-99.5975975975976,0.016085032447345028
-99.32132132132134,0.010722418146871339
-99.04504504504504,0.005691952194295034
-98.76876876876877,0.01950238016582437
-98.49249249249249,3.640672774188214e-05
-98.21621621621622,0.019630465230275753
-97.93993993993993,0.003908897450549455
-97.66366366366367,0.011191645936916895
-97.38738738738739,0.012525612515539564
-97.11111111111111,0.0022602434419986706
-96.83483483483482,0.016913818448740285
-96.55855855855856,0.0003017974457434314
-96.2822822822823,0.01313237184076103
-96.006006006006,0.005028381698698597
-95.72972972972973,0.005366980100288579
-95.45345345345345,0.010005552301641797
-95.17717717717719,0.0004267088472212887
-94.90090090090091,0.01010342719704035
-94.62462462462463,0.0007335811544584665
-94.34834834834835,0.006013975099707637
-94.07207207207207,0.0033567954642282605
-93.7957957957958,0.001831092660194568
-93.51951951951952,0.004578946405225263
-93.24324324324326,8.608797560659092e-05
-92.96696696696696,0.0036258912010693057
-92.69069069069069,0.0001897152805747698
-92.41441441441441,0.0020008179950338867
-92.13813813813815,0.0005801393772801276
-91.86186186186187,0.0009392902075177025
-91.58558558558559,0.0006787704696010083
-91.30930930930931,0.0005320301460302815
-91.03303303303304,0.000745936054026211
-90.75675675675676,0.0004241636481429159
-90.48048048048048,0.001144168432783602
-90.20420420420422,0.00028002335384406935
-89.92792792792793,0.00211042015841026
-89.65165165165165,1.7193031941119396e-05
-89.37537537537537,0.0033057718428756884
-89.0990990990991,0.0004104581520443613
-88.82282282282283,0.0034445898961806684
-88.54654654654655,0.0027179461939229837
-88.27027027027027,0.0017194647961417855
-87.993993993994,0.00644570908117852
-87.71771771771772,2.3159117510882016e-05
-87.44144144144144,0.008320815911206472
-87.16516516516518,0.001839364211357979
-86.88888888888889,0.0057276494573843305
-86.61261261261261,0.007408391116883529
-86.33633633633634,0.0011585789669577684
-86.06006006006007,0.011702161723499763
-85.78378378378378,0.0005030483019986918
-85.50750750750751,0.009809929215241566
-85.23123123123123,0.005678207860010392
-84.95495495495496,0.0035942140317375697
-84.67867867867868,0.011395905516304221
-84.4024024024024,1.2792431309314245e-05
-84.12612612612614,0.011364079930543475
-83.84984984984985,0.002628410212578744
-83.57357357357357,0.005901709477838641
-83.2972972972973,0.007679005886843837
-83.02102102102103,0.0008791529549656853
-82.74474474474474,0.009429804207744833
-82.46846846846847,0.0003445021558181637
-82.1921921921922,0.006711305293648267
-81.91591591591592,0.002988825270035805
-81.63963963963964,0.0026722744300506883
-81.36336336336336,0.00535981150292942
-81.0870870870871,0.00029867323561716234
-80.8108108108108,0.005761066595827698
-80.53453453453453,0.00020435610605242104
-80.25825825825827,0.004534551102916038
-79.98198198198199,0.0016700853117285702
-79.7057057057057,0.00254641821094337
-79.42942942942943,0.0038512760701740804
-79.15315315315316,0.0006423807076094848
-78.87687687687688,0.005672459677374677
-78.6006006006006,6.160630906449857e-05
-78.32432432432432,0.00561436963466975
-78.04804804804806,0.0019799946351278463
-77.77177177177177,0.0031007961830249453
-77.49549549549549,0.005497321272207081
-77.21921921921923,0.00034985420072599884
-76.94294294294295,0.007167855440821314
-76.66666666666667,0.0006546231273015214
-76.3903903903904,0.0048943312584147775
-76.11411411411412,0.0037336960031532323
-75.83783783783784,0.0012569414787444943
-75.56156156156156,0.005646923788662179
-75.28528528528528,1.527755094884247e-05
-75.00900900900902,0.004418193280513832
-74.73273273273273,0.0010904526852735011
-74.45645645645645,0.0020695713501893967
-74.18018018018019,0.0021806327932713775
-73.90390390390391,0.0006367903289119336
-73.62762762762763,0.0026755922975259337
-73.35135135135135,9.703266618818617e-05
-73.07507507507508,0.003349330857575405
-72.7987987987988,7.41903879337775e-05
-72.52252252252252,0.004198951506448946
-72.24624624624624,0.0016167816521386147
-71.96996996996998,0.0033455892776497356
-71.69369369369369,0.0065718947833865475
-71.41741741741741,0.00040552882647095845
-71.14114114114115,0.011502848388950415
-70.86486486486487,0.002150853710873014
-70.58858858858859,0.007975812771118711
-70.31231231231232,0.012278376999778629
-70.03603603603604,0.0004026907816280569
-69.75975975975976,0.016729682189142392
-69.48348348348348,0.004707547798764812
-69.2072072072072,0.006520685767605587
-68.93093093093094,0.014782431837962684
-68.65465465465465,6.884615738621287e-05
-68.37837837837839,0.010683650323458097
-68.10210210210211,0.005914484457406781
-67.82582582582583,0.0010793357411122363
-67.54954954954955,0.006342809684880621
-67.27327327327328,0.0007634793858293513
-66.996996996997,0.0009196065096520561
-66.72072072072072,0.0008211603384801202
-66.44444444444444,5.3279006983641526e-05
-66.16816816816817,0.00020477295372014193
-65.8918918918919,0.000262976067854507
-65.61561561561561,0.0009697194370686761
-65.33933933933935,0.005803892249509292
-65.06306306306307,0.0007663349474318204
-64.78678678678679,0.0078207839211028
-64.51051051051051,0.015138640248981868
-64.23423423423424,6.262549915948883e-10
-63.95795795795796,0.02251246948321187
-63.68168168168169,0.01796721811628111
-63.4054054054054,0.002364643564886157
-63.12912912912914,0.03438899900296087
-62.852852852852855,0.012240941832367529
-62.57657657657658,0.007624605777886852
-62.30030030030031,0.03202214660824795
-62.02402402402403,0.005496817026861402
-61.747747747747745,0.007983574205718698
-61.471471471471475,0.01856634628079934
-61.1951951951952,0.0027541794134729966
-60.91891891891892,0.002094218427509555
-60.64264264264265,0.006217957054976675
-60.366366366366364,0.0041151060764894375
-60.0900900900901,0.000983798935892379
